dataset,model,hyper,metric,value,fold,path,ts
user_10_item_1_exp,BPR,"[('factors', 8), ('iteration', 100), ('learning_rate', 0.005), ('regularization', 0.01)]",ndcg@10,0.14134712703099234,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_8-iteration_100-learning_rate_0.005-regularization_0.01/Ranking_fold_-1.parquet,2019-12-16 01:34:58.251199
user_10_item_1_exp,BPR,"[('factors', 8), ('iteration', 100), ('learning_rate', 0.005), ('regularization', 0.01)]",precision@10,0.026685718766608874,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_8-iteration_100-learning_rate_0.005-regularization_0.01/Ranking_fold_-1.parquet,2019-12-16 01:34:58.251718
user_10_item_1_exp,BPR,"[('factors', 8), ('iteration', 100), ('learning_rate', 0.005), ('regularization', 0.01)]",rmse,0.9478969877266887,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_8-iteration_100-learning_rate_0.005-regularization_0.01/Rating_fold_-1.parquet,2019-12-16 01:34:58.263407
user_10_item_1_exp,BPR,"[('factors', 8), ('iteration', 100), ('learning_rate', 0.001), ('regularization', 0.005)]",ndcg@10,0.04262751162212542,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_8-iteration_100-learning_rate_0.001-regularization_0.005/Ranking_fold_-1.parquet,2019-12-16 01:46:25.849420
user_10_item_1_exp,BPR,"[('factors', 8), ('iteration', 100), ('learning_rate', 0.001), ('regularization', 0.005)]",precision@10,0.008048931368875962,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_8-iteration_100-learning_rate_0.001-regularization_0.005/Ranking_fold_-1.parquet,2019-12-16 01:46:25.850065
user_10_item_1_exp,BPR,"[('factors', 8), ('iteration', 100), ('learning_rate', 0.001), ('regularization', 0.005)]",rmse,0.9900343748558977,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_8-iteration_100-learning_rate_0.001-regularization_0.005/Rating_fold_-1.parquet,2019-12-16 01:46:25.860916
user_10_item_1_exp,FMItem,"[('l2_reg_V', 0.05), ('l2_reg_w', 0.05), ('model_info_used', 'Item'), ('n_iter', 50), ('rank', 6)]",ndcg@10,0.012782920936321187,-1,/home/data/log/user_10_item_1_exp/FMItem/l2_reg_V_0.05-l2_reg_w_0.05-model_info_used_Item-n_iter_50-rank_6/Ranking_fold_-1.parquet,2019-12-16 01:52:45.437821
user_10_item_1_exp,FMItem,"[('l2_reg_V', 0.05), ('l2_reg_w', 0.05), ('model_info_used', 'Item'), ('n_iter', 50), ('rank', 6)]",precision@10,0.0030024221513583207,-1,/home/data/log/user_10_item_1_exp/FMItem/l2_reg_V_0.05-l2_reg_w_0.05-model_info_used_Item-n_iter_50-rank_6/Ranking_fold_-1.parquet,2019-12-16 01:52:45.438363
user_10_item_1_exp,FMItem,"[('l2_reg_V', 0.05), ('l2_reg_w', 0.05), ('model_info_used', 'Item'), ('n_iter', 50), ('rank', 6)]",rmse,12.173961905345594,-1,/home/data/log/user_10_item_1_exp/FMItem/l2_reg_V_0.05-l2_reg_w_0.05-model_info_used_Item-n_iter_50-rank_6/Rating_fold_-1.parquet,2019-12-16 01:52:45.479167
user_10_item_1_exp,BPR,"[('factors', 8), ('iteration', 100), ('learning_rate', 0.0001), ('regularization', 0.005)]",ndcg@10,0.010605775469856504,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_8-iteration_100-learning_rate_0.0001-regularization_0.005/Ranking_fold_-1.parquet,2019-12-16 01:57:23.256782
user_10_item_1_exp,BPR,"[('factors', 8), ('iteration', 100), ('learning_rate', 0.0001), ('regularization', 0.005)]",precision@10,0.0024535387242644183,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_8-iteration_100-learning_rate_0.0001-regularization_0.005/Ranking_fold_-1.parquet,2019-12-16 01:57:23.257313
user_10_item_1_exp,BPR,"[('factors', 8), ('iteration', 100), ('learning_rate', 0.0001), ('regularization', 0.005)]",rmse,0.9986366007843698,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_8-iteration_100-learning_rate_0.0001-regularization_0.005/Rating_fold_-1.parquet,2019-12-16 01:57:23.267197
user_10_item_1_exp,BPR,"[('factors', 8), ('iteration', 100), ('learning_rate', 0.005), ('regularization', 0.005)]",ndcg@10,0.15352567770777056,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_8-iteration_100-learning_rate_0.005-regularization_0.005/Ranking_fold_-1.parquet,2019-12-16 02:08:45.814178
user_10_item_1_exp,BPR,"[('factors', 8), ('iteration', 100), ('learning_rate', 0.005), ('regularization', 0.005)]",precision@10,0.028423932457982273,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_8-iteration_100-learning_rate_0.005-regularization_0.005/Ranking_fold_-1.parquet,2019-12-16 02:08:45.814672
user_10_item_1_exp,BPR,"[('factors', 8), ('iteration', 100), ('learning_rate', 0.005), ('regularization', 0.005)]",rmse,1.085522763165903,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_8-iteration_100-learning_rate_0.005-regularization_0.005/Rating_fold_-1.parquet,2019-12-16 02:08:45.825051
user_10_item_1_exp,FMItem,"[('l2_reg_V', 0.1), ('l2_reg_w', 0.1), ('model_info_used', 'Item'), ('n_iter', 50), ('rank', 6)]",ndcg@10,0.013677335655066618,-1,/home/data/log/user_10_item_1_exp/FMItem/l2_reg_V_0.1-l2_reg_w_0.1-model_info_used_Item-n_iter_50-rank_6/Ranking_fold_-1.parquet,2019-12-16 02:12:25.917811
user_10_item_1_exp,FMItem,"[('l2_reg_V', 0.1), ('l2_reg_w', 0.1), ('model_info_used', 'Item'), ('n_iter', 50), ('rank', 6)]",precision@10,0.003269904333734118,-1,/home/data/log/user_10_item_1_exp/FMItem/l2_reg_V_0.1-l2_reg_w_0.1-model_info_used_Item-n_iter_50-rank_6/Ranking_fold_-1.parquet,2019-12-16 02:12:25.918348
user_10_item_1_exp,FMItem,"[('l2_reg_V', 0.1), ('l2_reg_w', 0.1), ('model_info_used', 'Item'), ('n_iter', 50), ('rank', 6)]",rmse,11.012812135742859,-1,/home/data/log/user_10_item_1_exp/FMItem/l2_reg_V_0.1-l2_reg_w_0.1-model_info_used_Item-n_iter_50-rank_6/Rating_fold_-1.parquet,2019-12-16 02:12:25.926613
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.001), ('regularization', 0.001)]",ndcg@10,0.05524119686954643,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.001-regularization_0.001/Ranking_fold_-1.parquet,2019-12-16 02:20:14.608708
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.001), ('regularization', 0.001)]",precision@10,0.010480687966682051,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.001-regularization_0.001/Ranking_fold_-1.parquet,2019-12-16 02:20:14.609227
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.001), ('regularization', 0.001)]",rmse,0.9928876678965421,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.001-regularization_0.001/Rating_fold_-1.parquet,2019-12-16 02:20:14.619783
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.0001), ('regularization', 0.001)]",ndcg@10,0.020631418858840386,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.0001-regularization_0.001/Ranking_fold_-1.parquet,2019-12-16 02:31:31.630462
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.0001), ('regularization', 0.001)]",precision@10,0.003917297622263078,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.0001-regularization_0.001/Ranking_fold_-1.parquet,2019-12-16 02:31:31.630931
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.0001), ('regularization', 0.001)]",rmse,0.9987132784004986,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.0001-regularization_0.001/Rating_fold_-1.parquet,2019-12-16 02:31:31.640522
user_10_item_1_exp,FMItem,"[('l2_reg_V', 0.2), ('l2_reg_w', 0.2), ('model_info_used', 'Item'), ('n_iter', 50), ('rank', 6)]",ndcg@10,0.015496537930835174,-1,/home/data/log/user_10_item_1_exp/FMItem/l2_reg_V_0.2-l2_reg_w_0.2-model_info_used_Item-n_iter_50-rank_6/Ranking_fold_-1.parquet,2019-12-16 02:32:36.886943
user_10_item_1_exp,FMItem,"[('l2_reg_V', 0.2), ('l2_reg_w', 0.2), ('model_info_used', 'Item'), ('n_iter', 50), ('rank', 6)]",precision@10,0.0037011866799100813,-1,/home/data/log/user_10_item_1_exp/FMItem/l2_reg_V_0.2-l2_reg_w_0.2-model_info_used_Item-n_iter_50-rank_6/Ranking_fold_-1.parquet,2019-12-16 02:32:36.887631
user_10_item_1_exp,FMItem,"[('l2_reg_V', 0.2), ('l2_reg_w', 0.2), ('model_info_used', 'Item'), ('n_iter', 50), ('rank', 6)]",rmse,9.561229294068244,-1,/home/data/log/user_10_item_1_exp/FMItem/l2_reg_V_0.2-l2_reg_w_0.2-model_info_used_Item-n_iter_50-rank_6/Rating_fold_-1.parquet,2019-12-16 02:32:36.897655
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.005), ('regularization', 0.001)]",precision@10,0.030093314629747424,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.005-regularization_0.001/Ranking_fold_-1.parquet,2019-12-16 02:43:24.697448
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.005), ('regularization', 0.001)]",rmse,1.2402647575016639,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.005-regularization_0.001/Rating_fold_-1.parquet,2019-12-16 02:43:24.709668
user_10_item_1_exp,FMItem,"[('l2_reg_V', 0.01), ('l2_reg_w', 0.01), ('model_info_used', 'Item'), ('n_iter', 50), ('rank', 8)]",ndcg@10,0.01232699120374002,-1,/home/data/log/user_10_item_1_exp/FMItem/l2_reg_V_0.01-l2_reg_w_0.01-model_info_used_Item-n_iter_50-rank_8/Ranking_fold_-1.parquet,2019-12-16 02:53:58.440539
user_10_item_1_exp,FMItem,"[('l2_reg_V', 0.01), ('l2_reg_w', 0.01), ('model_info_used', 'Item'), ('n_iter', 50), ('rank', 8)]",precision@10,0.0028238102706187795,-1,/home/data/log/user_10_item_1_exp/FMItem/l2_reg_V_0.01-l2_reg_w_0.01-model_info_used_Item-n_iter_50-rank_8/Ranking_fold_-1.parquet,2019-12-16 02:53:58.441137
user_10_item_1_exp,FMItem,"[('l2_reg_V', 0.01), ('l2_reg_w', 0.01), ('model_info_used', 'Item'), ('n_iter', 50), ('rank', 8)]",rmse,11.99178602262283,-1,/home/data/log/user_10_item_1_exp/FMItem/l2_reg_V_0.01-l2_reg_w_0.01-model_info_used_Item-n_iter_50-rank_8/Rating_fold_-1.parquet,2019-12-16 02:53:58.451747
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.001), ('regularization', 0.01)]",ndcg@10,0.047566626662783405,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.001-regularization_0.01/Ranking_fold_-1.parquet,2019-12-16 02:54:28.589983
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.001), ('regularization', 0.01)]",precision@10,0.009173760379183262,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.001-regularization_0.01/Ranking_fold_-1.parquet,2019-12-16 02:54:28.590697
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.001), ('regularization', 0.01)]",rmse,0.9956215098422239,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.001-regularization_0.01/Rating_fold_-1.parquet,2019-12-16 02:54:28.599793
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.0001), ('regularization', 0.01)]",ndcg@10,0.01992113305789808,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.0001-regularization_0.01/Ranking_fold_-1.parquet,2019-12-16 03:05:30.137580
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.0001), ('regularization', 0.01)]",precision@10,0.0038798323647547747,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.0001-regularization_0.01/Ranking_fold_-1.parquet,2019-12-16 03:05:30.138060
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.0001), ('regularization', 0.01)]",rmse,0.9986024493957445,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.0001-regularization_0.01/Rating_fold_-1.parquet,2019-12-16 03:05:30.148264
user_10_item_1_exp,FMItem,"[('l2_reg_V', 0.05), ('l2_reg_w', 0.05), ('model_info_used', 'Item'), ('n_iter', 50), ('rank', 8)]",ndcg@10,0.013519247316959105,-1,/home/data/log/user_10_item_1_exp/FMItem/l2_reg_V_0.05-l2_reg_w_0.05-model_info_used_Item-n_iter_50-rank_8/Ranking_fold_-1.parquet,2019-12-16 03:16:10.045609
user_10_item_1_exp,FMItem,"[('l2_reg_V', 0.05), ('l2_reg_w', 0.05), ('model_info_used', 'Item'), ('n_iter', 50), ('rank', 8)]",precision@10,0.0031897468067680823,-1,/home/data/log/user_10_item_1_exp/FMItem/l2_reg_V_0.05-l2_reg_w_0.05-model_info_used_Item-n_iter_50-rank_8/Ranking_fold_-1.parquet,2019-12-16 03:16:10.046134
user_10_item_1_exp,FMItem,"[('l2_reg_V', 0.05), ('l2_reg_w', 0.05), ('model_info_used', 'Item'), ('n_iter', 50), ('rank', 8)]",rmse,10.390063396460151,-1,/home/data/log/user_10_item_1_exp/FMItem/l2_reg_V_0.05-l2_reg_w_0.05-model_info_used_Item-n_iter_50-rank_8/Rating_fold_-1.parquet,2019-12-16 03:16:10.055165
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.005), ('regularization', 0.01)]",ndcg@10,0.14341627834627185,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.005-regularization_0.01/Ranking_fold_-1.parquet,2019-12-16 03:16:27.168931
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.005), ('regularization', 0.01)]",precision@10,0.026954945849633642,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.005-regularization_0.01/Ranking_fold_-1.parquet,2019-12-16 03:16:27.169649
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.005), ('regularization', 0.01)]",rmse,0.9429504231794471,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.005-regularization_0.01/Rating_fold_-1.parquet,2019-12-16 03:16:27.179369
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.001), ('regularization', 0.005)]",ndcg@10,0.04695901008796207,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.001-regularization_0.005/Ranking_fold_-1.parquet,2019-12-16 03:27:31.607970
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.001), ('regularization', 0.005)]",precision@10,0.00909534472393333,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.001-regularization_0.005/Ranking_fold_-1.parquet,2019-12-16 03:27:31.608446
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.001), ('regularization', 0.005)]",rmse,0.9956817825865353,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.001-regularization_0.005/Rating_fold_-1.parquet,2019-12-16 03:27:31.619269
user_10_item_1_exp,FMItem,"[('l2_reg_V', 0.1), ('l2_reg_w', 0.1), ('model_info_used', 'Item'), ('n_iter', 50), ('rank', 8)]",ndcg@10,0.014290078719713441,-1,/home/data/log/user_10_item_1_exp/FMItem/l2_reg_V_0.1-l2_reg_w_0.1-model_info_used_Item-n_iter_50-rank_8/Ranking_fold_-1.parquet,2019-12-16 03:37:57.055566
user_10_item_1_exp,FMItem,"[('l2_reg_V', 0.1), ('l2_reg_w', 0.1), ('model_info_used', 'Item'), ('n_iter', 50), ('rank', 8)]",precision@10,0.003364002300172513,-1,/home/data/log/user_10_item_1_exp/FMItem/l2_reg_V_0.1-l2_reg_w_0.1-model_info_used_Item-n_iter_50-rank_8/Ranking_fold_-1.parquet,2019-12-16 03:37:57.056319
user_10_item_1_exp,FMItem,"[('l2_reg_V', 0.1), ('l2_reg_w', 0.1), ('model_info_used', 'Item'), ('n_iter', 50), ('rank', 8)]",rmse,9.381485443157711,-1,/home/data/log/user_10_item_1_exp/FMItem/l2_reg_V_0.1-l2_reg_w_0.1-model_info_used_Item-n_iter_50-rank_8/Rating_fold_-1.parquet,2019-12-16 03:37:57.066981
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.0001), ('regularization', 0.005)]",ndcg@10,0.018925266888216358,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.0001-regularization_0.005/Ranking_fold_-1.parquet,2019-12-16 03:38:41.134690
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.0001), ('regularization', 0.005)]",precision@10,0.0037561098864715555,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.0001-regularization_0.005/Ranking_fold_-1.parquet,2019-12-16 03:38:41.135194
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.0001), ('regularization', 0.005)]",rmse,0.9985433879964422,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.0001-regularization_0.005/Rating_fold_-1.parquet,2019-12-16 03:38:41.145846
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.005), ('regularization', 0.005)]",ndcg@10,0.16047600634435877,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.005-regularization_0.005/Ranking_fold_-1.parquet,2019-12-16 03:49:54.265733
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.005), ('regularization', 0.005)]",precision@10,0.02946424681763132,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.005-regularization_0.005/Ranking_fold_-1.parquet,2019-12-16 03:49:54.266367
user_10_item_1_exp,BPR,"[('factors', 16), ('iteration', 100), ('learning_rate', 0.005), ('regularization', 0.005)]",rmse,1.0851294815283796,-1,/home/data/log/user_10_item_1_exp/Test_implicit/factors_16-iteration_100-learning_rate_0.005-regularization_0.005/Rating_fold_-1.parquet,2019-12-16 03:49:54.275887
user_10_item_1_exp,FMItem,"[('l2_reg_V', 0.2), ('l2_reg_w', 0.2), ('model_info_used', 'Item'), ('n_iter', 50), ('rank', 8)]",ndcg@10,0.015270904412849274,-1,/home/data/log/user_10_item_1_exp/FMItem/l2_reg_V_0.2-l2_reg_w_0.2-model_info_used_Item-n_iter_50-rank_8/Ranking_fold_-1.parquet,2019-12-16 03:58:14.713838
user_10_item_1_exp,FMItem,"[('l2_reg_V', 0.2), ('l2_reg_w', 0.2), ('model_info_used', 'Item'), ('n_iter', 50), ('rank', 8)]",precision@10,0.0035975046613344478,-1,/home/data/log/user_10_item_1_exp/FMItem/l2_reg_V_0.2-l2_reg_w_0.2-model_info_used_Item-n_iter_50-rank_8/Ranking_fold_-1.parquet,2019-12-16 03:58:14.714334
user_10_item_1_exp,FMItem,"[('l2_reg_V', 0.2), ('l2_reg_w', 0.2), ('model_info_used', 'Item'), ('n_iter', 50), ('rank', 8)]",rmse,8.208735295344482,-1,/home/data/log/user_10_item_1_exp/FMItem/l2_reg_V_0.2-l2_reg_w_0.2-model_info_used_Item-n_iter_50-rank_8/Rating_fold_-1.parquet,2019-12-16 03:58:14.723791
user_10_item_1_exp,FMNone,"[('l2_reg_V', 0.01), ('l2_reg_w', 0.01), ('model_info_used', 'None'), ('n_iter', 50), ('rank', 2)]",ndcg@10,0.01148306741375336,-1,/home/data/log/user_10_item_1_exp/FMNone/l2_reg_V_0.01-l2_reg_w_0.01-model_info_used_None-n_iter_50-rank_2/Ranking_fold_-1.parquet,2019-12-16 04:05:21.748825
user_10_item_1_exp,FMNone,"[('l2_reg_V', 0.01), ('l2_reg_w', 0.01), ('model_info_used', 'None'), ('n_iter', 50), ('rank', 2)]",precision@10,0.0026216738982696433,-1,/home/data/log/user_10_item_1_exp/FMNone/l2_reg_V_0.01-l2_reg_w_0.01-model_info_used_None-n_iter_50-rank_2/Ranking_fold_-1.parquet,2019-12-16 04:05:21.749389
user_10_item_1_exp,FMNone,"[('l2_reg_V', 0.01), ('l2_reg_w', 0.01), ('model_info_used', 'None'), ('n_iter', 50), ('rank', 2)]",rmse,2.8762962251366964,-1,/home/data/log/user_10_item_1_exp/FMNone/l2_reg_V_0.01-l2_reg_w_0.01-model_info_used_None-n_iter_50-rank_2/Rating_fold_-1.parquet,2019-12-16 04:05:21.790887
user_10_item_1_exp,FMNone,"[('l2_reg_V', 0.05), ('l2_reg_w', 0.05), ('model_info_used', 'None'), ('n_iter', 50), ('rank', 2)]",ndcg@10,0.0130176288491506,-1,/home/data/log/user_10_item_1_exp/FMNone/l2_reg_V_0.05-l2_reg_w_0.05-model_info_used_None-n_iter_50-rank_2/Ranking_fold_-1.parquet,2019-12-16 04:12:33.677108
user_10_item_1_exp,FMNone,"[('l2_reg_V', 0.05), ('l2_reg_w', 0.05), ('model_info_used', 'None'), ('n_iter', 50), ('rank', 2)]",precision@10,0.002969313607611479,-1,/home/data/log/user_10_item_1_exp/FMNone/l2_reg_V_0.05-l2_reg_w_0.05-model_info_used_None-n_iter_50-rank_2/Ranking_fold_-1.parquet,2019-12-16 04:12:33.677797
user_10_item_1_exp,FMNone,"[('l2_reg_V', 0.05), ('l2_reg_w', 0.05), ('model_info_used', 'None'), ('n_iter', 50), ('rank', 2)]",rmse,2.199369077887237,-1,/home/data/log/user_10_item_1_exp/FMNone/l2_reg_V_0.05-l2_reg_w_0.05-model_info_used_None-n_iter_50-rank_2/Rating_fold_-1.parquet,2019-12-16 04:12:33.688585
user_10_item_1_exp,FMNone,"[('l2_reg_V', 0.1), ('l2_reg_w', 0.1), ('model_info_used', 'None'), ('n_iter', 50), ('rank', 2)]",ndcg@10,0.014063260666249765,-1,/home/data/log/user_10_item_1_exp/FMNone/l2_reg_V_0.1-l2_reg_w_0.1-model_info_used_None-n_iter_50-rank_2/Ranking_fold_-1.parquet,2019-12-16 04:19:39.884434
user_10_item_1_exp,FMNone,"[('l2_reg_V', 0.1), ('l2_reg_w', 0.1), ('model_info_used', 'None'), ('n_iter', 50), ('rank', 2)]",precision@10,0.0032437660097234563,-1,/home/data/log/user_10_item_1_exp/FMNone/l2_reg_V_0.1-l2_reg_w_0.1-model_info_used_None-n_iter_50-rank_2/Ranking_fold_-1.parquet,2019-12-16 04:19:39.884938
user_10_item_1_exp,FMNone,"[('l2_reg_V', 0.1), ('l2_reg_w', 0.1), ('model_info_used', 'None'), ('n_iter', 50), ('rank', 2)]",rmse,1.9258643884777686,-1,/home/data/log/user_10_item_1_exp/FMNone/l2_reg_V_0.1-l2_reg_w_0.1-model_info_used_None-n_iter_50-rank_2/Rating_fold_-1.parquet,2019-12-16 04:19:39.893948
user_10_item_1_exp,FMNone,"[('l2_reg_V', 0.2), ('l2_reg_w', 0.2), ('model_info_used', 'None'), ('n_iter', 50), ('rank', 2)]",ndcg@10,0.016674987617018334,-1,/home/data/log/user_10_item_1_exp/FMNone/l2_reg_V_0.2-l2_reg_w_0.2-model_info_used_None-n_iter_50-rank_2/Ranking_fold_-1.parquet,2019-12-16 04:26:50.710679
user_10_item_1_exp,FMNone,"[('l2_reg_V', 0.2), ('l2_reg_w', 0.2), ('model_info_used', 'None'), ('n_iter', 50), ('rank', 2)]",precision@10,0.003824908080227228,-1,/home/data/log/user_10_item_1_exp/FMNone/l2_reg_V_0.2-l2_reg_w_0.2-model_info_used_None-n_iter_50-rank_2/Ranking_fold_-1.parquet,2019-12-16 04:26:50.711221
user_10_item_1_exp,FMNone,"[('l2_reg_V', 0.2), ('l2_reg_w', 0.2), ('model_info_used', 'None'), ('n_iter', 50), ('rank', 2)]",rmse,1.7030890366759255,-1,/home/data/log/user_10_item_1_exp/FMNone/l2_reg_V_0.2-l2_reg_w_0.2-model_info_used_None-n_iter_50-rank_2/Rating_fold_-1.parquet,2019-12-16 04:26:50.722450
user_10_item_1_exp,FMNone,"[('l2_reg_V', 0.01), ('l2_reg_w', 0.01), ('model_info_used', 'None'), ('n_iter', 50), ('rank', 4)]",ndcg@10,0.015872273884649464,-1,/home/data/log/user_10_item_1_exp/FMNone/l2_reg_V_0.01-l2_reg_w_0.01-model_info_used_None-n_iter_50-rank_4/Ranking_fold_-1.parquet,2019-12-16 04:27:27.161601
user_10_item_1_exp,FMNone,"[('l2_reg_V', 0.01), ('l2_reg_w', 0.01), ('model_info_used', 'None'), ('n_iter', 50), ('rank', 4)]",precision@10,0.003515604579434368,-1,/home/data/log/user_10_item_1_exp/FMNone/l2_reg_V_0.01-l2_reg_w_0.01-model_info_used_None-n_iter_50-rank_4/Ranking_fold_-1.parquet,2019-12-16 04:27:27.162112
user_10_item_1_exp,FMNone,"[('l2_reg_V', 0.01), ('l2_reg_w', 0.01), ('model_info_used', 'None'), ('n_iter', 50), ('rank', 4)]",rmse,2.8594885676058808,-1,/home/data/log/user_10_item_1_exp/FMNone/l2_reg_V_0.01-l2_reg_w_0.01-model_info_used_None-n_iter_50-rank_4/Rating_fold_-1.parquet,2019-12-16 04:27:27.170749
user_10_item_1_exp,FMNone,"[('l2_reg_V', 0.05), ('l2_reg_w', 0.05), ('model_info_used', 'None'), ('n_iter', 50), ('rank', 4)]",ndcg@10,0.018585986320704975,-1,/home/data/log/user_10_item_1_exp/FMNone/l2_reg_V_0.05-l2_reg_w_0.05-model_info_used_None-n_iter_50-rank_4/Ranking_fold_-1.parquet,2019-12-16 04:35:27.147314
user_10_item_1_exp,FMNone,"[('l2_reg_V', 0.05), ('l2_reg_w', 0.05), ('model_info_used', 'None'), ('n_iter', 50), ('rank', 4)]",precision@10,0.004074964713262584,-1,/home/data/log/user_10_item_1_exp/FMNone/l2_reg_V_0.05-l2_reg_w_0.05-model_info_used_None-n_iter_50-rank_4/Ranking_fold_-1.parquet,2019-12-16 04:35:27.147845
user_10_item_1_exp,FMNone,"[('l2_reg_V', 0.05), ('l2_reg_w', 0.05), ('model_info_used', 'None'), ('n_iter', 50), ('rank', 4)]",rmse,2.4781579570821086,-1,/home/data/log/user_10_item_1_exp/FMNone/l2_reg_V_0.05-l2_reg_w_0.05-model_info_used_None-n_iter_50-rank_4/Rating_fold_-1.parquet,2019-12-16 04:35:27.158195
