dataset,model,hyper,metric,value,fold,path,ts
user_10_item_1_exp,CollectiveMF_User,"[('k', 8), ('reg_param', 0.0001), ('w_main', 0.8)]",ndcg@10,0.11009672553554527,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_8-reg_param_0.0001-w_main_0.8/Ranking_fold_-1.parquet,2019-12-15 00:33:26.392119
user_10_item_1_exp,CollectiveMF_User,"[('k', 8), ('reg_param', 0.0001), ('w_main', 0.8)]",precision@10,0.021168741777247264,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_8-reg_param_0.0001-w_main_0.8/Ranking_fold_-1.parquet,2019-12-15 00:33:26.392944
user_10_item_1_exp,CollectiveMF_User,"[('k', 8), ('reg_param', 0.0001), ('w_main', 0.8)]",rmse,1.4073535787602425,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_8-reg_param_0.0001-w_main_0.8/Rating_fold_-1.parquet,2019-12-15 00:33:26.906727
user_10_item_1_exp,CollectiveMF_User,"[('k', 8), ('reg_param', 0.001), ('w_main', 1.0)]",ndcg@10,0.12926141495819368,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_8-reg_param_0.001-w_main_1.0/Ranking_fold_-1.parquet,2019-12-15 00:38:20.748084
user_10_item_1_exp,CollectiveMF_User,"[('k', 8), ('reg_param', 0.001), ('w_main', 1.0)]",precision@10,0.023982992515661362,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_8-reg_param_0.001-w_main_1.0/Ranking_fold_-1.parquet,2019-12-15 00:38:20.748506
user_10_item_1_exp,CollectiveMF_User,"[('k', 8), ('reg_param', 0.001), ('w_main', 1.0)]",rmse,1.4653013774341817,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_8-reg_param_0.001-w_main_1.0/Rating_fold_-1.parquet,2019-12-15 00:38:20.790018
user_10_item_1_exp,CollectiveMF_User,"[('k', 8), ('reg_param', 0.0001), ('w_main', 1.0)]",ndcg@10,0.10705765304386275,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_8-reg_param_0.0001-w_main_1.0/Ranking_fold_-1.parquet,2019-12-15 00:49:06.391956
user_10_item_1_exp,CollectiveMF_User,"[('k', 8), ('reg_param', 0.0001), ('w_main', 1.0)]",precision@10,0.020680822144581043,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_8-reg_param_0.0001-w_main_1.0/Ranking_fold_-1.parquet,2019-12-15 00:49:06.392370
user_10_item_1_exp,CollectiveMF_User,"[('k', 8), ('reg_param', 0.0001), ('w_main', 1.0)]",rmse,1.3986731736660685,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_8-reg_param_0.0001-w_main_1.0/Rating_fold_-1.parquet,2019-12-15 00:49:06.478728
user_10_item_1_exp,CollectiveMF_User,"[('k', 16), ('reg_param', 0.001), ('w_main', 0.5)]",ndcg@10,0.1327495745932064,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_16-reg_param_0.001-w_main_0.5/Ranking_fold_-1.parquet,2019-12-15 00:55:41.072195
